[0.5185547, 0.51416016, 0.5097656, 0.5083008, 0.5073242, 0.5161133, 0.52197266, 0.7573242, 0.8149414, 0.8100586, 0.8149414, 0.81347656, 0.80371094, 0.796875, 0.7895508, 0.78222656, 0.7739258, 0.76660156, 0.7578125, 0.7519531, 0.7441406, 0.73291016, 0.7133789, 0.68310547, 0.66503906, 0.65527344, 0.6455078, 0.63720703, 0.62890625, 0.62158203, 0.6142578, 0.6069336, 0.60009766, 0.5942383, 0.59033203, 0.58447266, 0.5776367, 0.57128906, 0.5649414, 0.55908203, 0.55371094, 0.5473633, 0.5410156, 0.5332031, 0.5258789, 0.51953125, 0.5131836, 0.5078125, 0.5024414, 0.4975586, 0.49267578, 0.48828125, 0.48364258, 0.47851562, 0.4736328, 0.46899414, 0.4638672, 0.45947266, 0.45507812, 0.45092773, 0.4465332, 0.4428711, 0.43896484, 0.4350586, 0.43115234, 0.42749023, 0.42382812, 0.41992188, 0.41601562, 0.41235352, 0.40893555, 0.40527344, 0.40161133, 0.39819336, 0.39453125, 0.39111328, 0.38745117, 0.38427734, 0.38085938, 0.37768555, 0.37451172, 0.3713379, 0.36816406, 0.36523438, 0.3623047]
[0.51953125, 0.515625, 0.51123047, 0.5097656, 0.5078125, 0.51660156, 0.5390625, 0.8046875, 0.82177734, 0.81103516, 0.8149414, 0.8105469, 0.8017578, 0.796875, 0.7890625, 0.78271484, 0.77441406, 0.76660156, 0.7583008, 0.75146484, 0.74365234, 0.73339844, 0.71533203, 0.68847656, 0.6665039, 0.65478516, 0.6459961, 0.63720703, 0.62841797, 0.62158203, 0.6147461, 0.60791016, 0.60058594, 0.59472656, 0.59033203, 0.58496094, 0.578125, 0.5722656, 0.5654297, 0.5600586, 0.5541992, 0.54833984, 0.5419922, 0.5336914, 0.5258789, 0.51953125, 0.5136719, 0.5083008, 0.50341797, 0.49853516, 0.49389648, 0.48901367, 0.48413086, 0.47924805, 0.47436523, 0.46948242, 0.46435547, 0.45996094, 0.45581055, 0.45141602, 0.44702148, 0.44311523, 0.43920898, 0.43554688, 0.43139648, 0.42773438, 0.42407227, 0.42016602, 0.41625977, 0.41259766, 0.40893555, 0.40551758, 0.40185547, 0.3984375, 0.39501953, 0.39135742, 0.3876953, 0.38427734, 0.38110352, 0.3779297, 0.37451172, 0.37158203, 0.3684082, 0.36547852, 0.36254883]
[0.5209961, 0.51708984, 0.5126953, 0.5107422, 0.50927734, 0.52001953, 0.5786133, 0.8305664, 0.8227539, 0.81152344, 0.81396484, 0.8105469, 0.80322266, 0.79785156, 0.7915039, 0.78466797, 0.7763672, 0.7685547, 0.7602539, 0.7524414, 0.74365234, 0.7324219, 0.7167969, 0.69433594, 0.6738281, 0.6586914, 0.6479492, 0.63916016, 0.62890625, 0.6230469, 0.6171875, 0.60839844, 0.60253906, 0.5966797, 0.5917969, 0.5864258, 0.57958984, 0.5732422, 0.56689453, 0.56152344, 0.55566406, 0.5498047, 0.54345703, 0.53515625, 0.5263672, 0.51953125, 0.5131836, 0.5078125, 0.50341797, 0.49853516, 0.49438477, 0.48950195, 0.48461914, 0.47973633, 0.47460938, 0.46972656, 0.4645996, 0.45996094, 0.4555664, 0.45141602, 0.44702148, 0.44311523, 0.43920898, 0.43554688, 0.43164062, 0.42797852, 0.4243164, 0.42041016, 0.4165039, 0.4128418, 0.40942383, 0.40576172, 0.4020996, 0.39892578, 0.39526367, 0.39160156, 0.38793945, 0.38452148, 0.38134766, 0.3779297, 0.37475586, 0.37158203, 0.36865234, 0.36572266, 0.36254883]
[0.52246094, 0.5175781, 0.5131836, 0.5102539, 0.5131836, 0.515625, 0.5932617, 0.8647461, 0.82714844, 0.8183594, 0.81347656, 0.8105469, 0.80566406, 0.80029297, 0.79296875, 0.78515625, 0.77685547, 0.76708984, 0.7583008, 0.7504883, 0.7421875, 0.73046875, 0.7167969, 0.6982422, 0.6821289, 0.6645508, 0.65185547, 0.640625, 0.6308594, 0.625, 0.6191406, 0.6113281, 0.6044922, 0.5986328, 0.5932617, 0.58740234, 0.5805664, 0.57470703, 0.5678711, 0.5625, 0.5571289, 0.5517578, 0.54541016, 0.5361328, 0.52734375, 0.5205078, 0.51416016, 0.50878906, 0.50390625, 0.49902344, 0.4946289, 0.48999023, 0.48486328, 0.4802246, 0.47509766, 0.47045898, 0.46533203, 0.46044922, 0.45581055, 0.45166016, 0.44750977, 0.44360352, 0.43969727, 0.43603516, 0.43188477, 0.42822266, 0.42456055, 0.4206543, 0.41674805, 0.41308594, 0.40942383, 0.40576172, 0.4020996, 0.39892578, 0.3955078, 0.3918457, 0.38793945, 0.38452148, 0.38134766, 0.37817383, 0.37475586, 0.37182617, 0.36889648, 0.36572266, 0.36279297]
[0.5234375, 0.51953125, 0.51464844, 0.51708984, 0.51708984, 0.51904297, 0.61083984, 0.8666992, 0.84277344, 0.8178711, 0.8071289, 0.8100586, 0.80371094, 0.7988281, 0.7915039, 0.7832031, 0.77441406, 0.7636719, 0.7553711, 0.7480469, 0.7397461, 0.72802734, 0.71533203, 0.69921875, 0.68310547, 0.6669922, 0.6538086, 0.6411133, 0.6323242, 0.62402344, 0.61865234, 0.61035156, 0.6044922, 0.59765625, 0.59277344, 0.5864258, 0.5805664, 0.5751953, 0.56884766, 0.5625, 0.55859375, 0.5517578, 0.54541016, 0.5385742, 0.5292969, 0.52246094, 0.5161133, 0.5107422, 0.5053711, 0.49975586, 0.49487305, 0.49023438, 0.48510742, 0.47973633, 0.47460938, 0.47021484, 0.46557617, 0.4609375, 0.45654297, 0.45239258, 0.4482422, 0.44384766, 0.4399414, 0.43603516, 0.4321289, 0.4284668, 0.4248047, 0.4206543, 0.4169922, 0.41333008, 0.40966797, 0.40576172, 0.4020996, 0.39892578, 0.3955078, 0.3918457, 0.38793945, 0.38476562, 0.38134766, 0.37817383, 0.375, 0.37182617, 0.36889648, 0.36572266, 0.3630371]
[0.52441406, 0.5209961, 0.51660156, 0.51660156, 0.5175781, 0.5415039, 0.8642578, 0.90185547, 0.85791016, 0.8105469, 0.81689453, 0.8203125, 0.81591797, 0.81152344, 0.8027344, 0.7915039, 0.7817383, 0.7709961, 0.7607422, 0.75341797, 0.7426758, 0.73095703, 0.7167969, 0.6977539, 0.69091797, 0.6694336, 0.6557617, 0.6455078, 0.63671875, 0.62939453, 0.62402344, 0.61572266, 0.6098633, 0.60302734, 0.59716797, 0.59228516, 0.58740234, 0.5805664, 0.5722656, 0.5683594, 0.5649414, 0.5576172, 0.55029297, 0.54248047, 0.53466797, 0.52685547, 0.52001953, 0.5136719, 0.5078125, 0.5019531, 0.4958496, 0.49023438, 0.484375, 0.4790039, 0.4741211, 0.46972656, 0.4658203, 0.4609375, 0.45703125, 0.45239258, 0.44848633, 0.4440918, 0.4399414, 0.43652344, 0.4326172, 0.42871094, 0.42504883, 0.42114258, 0.41723633, 0.41357422, 0.40966797, 0.40600586, 0.4025879, 0.39892578, 0.3955078, 0.3918457, 0.3881836, 0.38476562, 0.3815918, 0.37841797, 0.375, 0.3720703, 0.36914062, 0.36621094, 0.3630371]
[0.5258789, 0.52441406, 0.52001953, 0.51953125, 0.52685547, 0.9433594, 0.96875, 0.92578125, 0.87353516, 0.85498047, 0.8276367, 0.80810547, 0.80371094, 0.80371094, 0.79589844, 0.78564453, 0.77246094, 0.7626953, 0.7529297, 0.74609375, 0.7368164, 0.72509766, 0.70947266, 0.69873047, 0.67578125, 0.65527344, 0.64160156, 0.63671875, 0.6254883, 0.6201172, 0.6147461, 0.61035156, 0.60546875, 0.5986328, 0.5917969, 0.58496094, 0.5830078, 0.5761719, 0.5722656, 0.56591797, 0.5595703, 0.5566406, 0.5498047, 0.54296875, 0.53759766, 0.5307617, 0.52246094, 0.51708984, 0.51123047, 0.50634766, 0.50097656, 0.49365234, 0.48657227, 0.47998047, 0.47460938, 0.46899414, 0.46533203, 0.45996094, 0.4555664, 0.45166016, 0.4482422, 0.44433594, 0.4404297, 0.43701172, 0.43310547, 0.42919922, 0.42529297, 0.42138672, 0.4169922, 0.41357422, 0.4099121, 0.40625, 0.4025879, 0.39892578, 0.3955078, 0.39208984, 0.3881836, 0.38500977, 0.3815918, 0.37841797, 0.37524414, 0.37231445, 0.36914062, 0.36621094, 0.3630371]
[0.5263672, 0.52441406, 0.52197266, 0.5234375, 0.98046875, 1.0244141, 1.0263672, 0.9458008, 0.89990234, 0.8286133, 0.4284668, 0.40820312, 0.39038086, 0.38671875, 0.3869629, 0.39086914, 0.39746094, 0.4025879, 0.40844727, 0.42016602, 0.4404297, 0.48950195, 0.5493164, 0.6225586, 0.6430664, 0.6533203, 0.6435547, 0.63134766, 0.6245117, 0.61279297, 0.6123047, 0.6040039, 0.5996094, 0.5913086, 0.58203125, 0.5810547, 0.5751953, 0.57177734, 0.5673828, 0.56152344, 0.55371094, 0.546875, 0.5385742, 0.53125, 0.52685547, 0.5205078, 0.5180664, 0.51220703, 0.50878906, 0.5024414, 0.4963379, 0.49047852, 0.4807129, 0.47802734, 0.47607422, 0.47436523, 0.46948242, 0.4658203, 0.45898438, 0.45361328, 0.44848633, 0.44360352, 0.44018555, 0.43652344, 0.43286133, 0.42895508, 0.42504883, 0.42138672, 0.41723633, 0.41357422, 0.41015625, 0.40625, 0.4025879, 0.39892578, 0.3955078, 0.39208984, 0.3881836, 0.38500977, 0.3815918, 0.3786621, 0.37524414, 0.3720703, 0.36914062, 0.36621094, 0.36328125]
[0.52734375, 0.5253906, 0.51904297, 0.51660156, 1.0751953, 1.0644531, 1.0390625, 0.94189453, 0.90527344, 0.4350586, 0.39990234, 0.39086914, 0.38842773, 0.3881836, 0.38598633, 0.3857422, 0.38623047, 0.38793945, 0.38989258, 0.39208984, 0.39331055, 0.3959961, 0.39941406, 0.40405273, 0.41137695, 0.5395508, 0.47045898, 0.43603516, 0.42773438, 0.42529297, 0.4243164, 0.4243164, 0.42407227, 0.42163086, 0.42114258, 0.42358398, 0.42260742, 0.4284668, 0.41625977, 0.41796875, 0.43725586, 0.42895508, 0.42016602, 0.4206543, 0.42138672, 0.4230957, 0.42749023, 0.42822266, 0.4309082, 0.43432617, 0.4375, 0.4411621, 0.44482422, 0.44799805, 0.45092773, 0.45410156, 0.45483398, 0.4555664, 0.45507812, 0.45117188, 0.44799805, 0.4416504, 0.4387207, 0.43554688, 0.43188477, 0.4284668, 0.42504883, 0.42138672, 0.41748047, 0.41381836, 0.41015625, 0.40649414, 0.4025879, 0.39892578, 0.39526367, 0.3918457, 0.38842773, 0.38500977, 0.38183594, 0.3786621, 0.37524414, 0.37231445, 0.36938477, 0.36645508, 0.3635254]
[0.52734375, 0.52441406, 0.5180664, 0.5175781, 1.1074219, 1.0722656, 1.0478516, 0.9277344, 0.90722656, 0.43286133, 0.39013672, 0.38916016, 0.3864746, 0.3857422, 0.38256836, 0.38134766, 0.37963867, 0.3791504, 0.37939453, 0.38110352, 0.38232422, 0.38354492, 0.3857422, 0.3881836, 0.39208984, 0.39331055, 0.39624023, 0.3947754, 0.39624023, 0.39648438, 0.39794922, 0.39672852, 0.39648438, 0.39624023, 0.39672852, 0.39648438, 0.3984375, 0.39868164, 0.39916992, 0.40039062, 0.40014648, 0.4008789, 0.4020996, 0.40307617, 0.40429688, 0.40576172, 0.4074707, 0.40795898, 0.41015625, 0.41259766, 0.41479492, 0.4177246, 0.42138672, 0.42382812, 0.4260254, 0.43115234, 0.43579102, 0.44213867, 0.44677734, 0.4477539, 0.44677734, 0.4428711, 0.43847656, 0.43579102, 0.4321289, 0.4284668, 0.42529297, 0.42163086, 0.41796875, 0.41381836, 0.41015625, 0.40625, 0.4025879, 0.39892578, 0.3955078, 0.39208984, 0.38867188, 0.3852539, 0.38183594, 0.3786621, 0.37524414, 0.37231445, 0.36938477, 0.36669922, 0.3635254]
